Id,risk_flag
172054,0
121766,0
99615,0
68421,0
131279,0
77551,0
100161,0
58917,0
229457,0
164886,0
134400,0
173637,0
122438,0
106442,0
179304,0
79399,0
125670,0
3097,0
92137,0
49346,0
147159,0
83236,0
6588,0
91679,0
128984,0
188162,0
161737,0
142800,0
172660,0
177643,0
8065,0
116969,0
81040,0
113800,0
247283,0
37735,0
144657,0
157508,0
231524,0
31596,0
20820,0
117111,0
16385,0
5342,0
63388,0
162003,0
48386,0
29129,0
70478,0
2597,0
210066,0
98250,0
201278,0
214308,0
250725,0
198524,0
206706,0
153882,0
53582,0
57188,0
221956,0
32023,0
153214,0
60833,0
100003,0
8071,0
35783,0
218411,0
153435,0
237473,0
122747,0
10722,0
46784,0
170628,0
11240,0
113053,0
228617,0
44052,0
113981,0
176397,0
48026,0
2387,0
87941,0
106072,0
194216,0
82194,0
74356,0
243540,0
40834,0
205996,0
114893,0
161979,0
144481,0
85858,0
148256,0
87868,0
112440,0
99087,0
153124,0
229063,0
109277,0
174154,0
20523,0
251938,0
80377,0
188159,0
101225,0
145893,0
149398,0
151244,0
56431,0
56210,0
74406,0
183807,0
9510,0
139088,0
130117,0
97948,0
5612,0
131871,0
83199,0
75966,0
39291,0
72749,0
212056,0
10067,0
45611,0
168740,0
102192,0
143468,0
111196,0
58612,0
26728,0
163022,0
197348,0
130937,0
155029,0
4315,0
238078,0
14019,0
156923,0
248654,0
172949,0
172461,0
54179,0
133563,0
227319,0
64021,0
622,0
248555,0
62447,0
34428,0
197303,0
72847,0
32988,0
208275,0
103630,0
113509,0
196380,0
90510,0
227115,0
167087,0
100001,0
169128,0
160441,1
127404,0
101840,0
62303,0
233408,0
187291,0
169931,0
26548,0
32090,0
33155,0
240029,0
187102,0
26896,0
238255,0
94155,0
29699,0
193726,0
222182,0
250160,0
123761,0
98238,0
121052,0
122712,0
5512,0
116644,0
130080,0
144758,0
190685,0
2573,0
55598,0
122219,0
152244,0
82594,0
188745,0
226392,0
107922,0
69426,0
201555,0
219028,0
209406,0
85334,0
156925,0
51392,0
174887,0
47220,0
170751,0
60974,0
34291,0
58108,0
175862,0
57637,0
183927,0
157368,0
204812,0
196893,0
115509,0
167826,0
14358,0
33908,0
6315,0
141727,0
231023,0
124419,1
9851,0
152936,0
217527,0
78768,0
72699,0
12291,0
67970,0
244644,0
214525,0
154201,0
139399,0
37922,0
95923,0
14218,0
227487,0
63204,0
151651,0
179330,0
25648,0
158519,0
161266,0
223525,0
190309,0
193928,0
109902,0
5086,0
205663,0
163470,0
16318,0
130347,0
19759,0
67322,0
183088,0
41901,0
218923,0
104733,0
93196,0
248891,0
138307,0
109959,0
111711,0
67036,0
45041,0
188694,0
89335,0
196016,0
147340,0
11852,0
202820,0
27097,0
39215,0
129803,0
32064,0
40877,0
17646,0
227684,0
120485,0
58016,0
73890,0
99107,0
5122,0
82866,0
75199,0
201128,0
129037,0
99691,0
251475,0
250384,0
97261,0
108165,0
244042,0
51468,0
64718,0
61825,0
17410,0
6265,0
57431,0
218479,0
174555,0
172327,0
160499,0
143256,0
135776,0
22856,0
227202,0
205679,0
229146,0
92553,0
9352,0
228052,0
34981,0
25691,0
9014,0
9532,0
84702,0
21954,0
133895,0
65599,0
177714,0
181790,0
81102,0
172160,0
9960,0
162738,0
202418,0
122413,0
87616,0
95511,0
245602,0
7028,0
205824,0
46011,0
30706,0
177431,0
85400,0
225516,0
56533,0
19249,0
67886,0
216334,0
222512,0
93858,0
129331,0
26952,0
132351,0
197614,0
58186,0
186868,0
150193,0
179230,0
104517,0
40691,0
543,0
155024,0
99547,0
234237,0
231101,0
227893,0
143898,0
245616,0
111141,0
85272,0
22833,0
136546,0
36364,0
15543,0
93667,0
163196,0
72629,0
47584,0
211191,0
171672,0
156319,0
35046,0
237293,0
88532,0
123470,0
249859,0
88889,0
15460,0
24741,0
209582,0
154719,0
202652,0
236235,0
179287,0
111975,0
100872,0
195140,0
16710,0
1544,0
142231,0
240326,0
23470,0
197061,0
71542,0
100494,0
27678,0
216646,0
78733,0
240153,0
228249,0
195771,0
202838,0
245430,0
201874,0
237470,0
174446,0
6955,0
246976,0
124874,0
171236,0
97859,0
67379,0
9591,0
163970,0
191049,0
188594,0
16151,0
247242,0
75954,0
238894,0
15193,0
11307,0
120887,0
113897,0
118171,0
133365,0
110156,0
16417,0
171109,0
92360,0
27804,0
79892,0
49730,0
222659,0
80,0
104515,0
66031,0
180348,0
69597,0
142613,0
211799,0
216347,0
198433,0
40013,0
79000,0
160238,0
80462,0
178224,0
101688,0
54196,0
152006,0
3526,0
146033,0
30096,0
3029,0
130603,0
243464,0
111005,0
38302,0
181294,0
240703,0
232384,0
148052,0
109041,0
168655,0
101538,0
204399,0
79582,0
231579,0
59353,0
31062,0
108878,0
196485,0
225021,0
201633,0
27381,0
6600,0
185562,0
207342,0
76696,0
187710,0
123847,0
18076,0
231432,0
31038,0
145492,0
63302,0
230019,0
244465,0
6803,0
94109,0
312,0
162234,0
176459,0
176209,0
220325,0
110178,0
185011,0
160161,0
198388,0
191041,0
193004,0
101839,0
87553,0
135094,0
161236,0
179883,0
111841,0
13648,0
13046,0
70207,0
46817,0
231593,0
142691,0
220746,0
70827,0
96313,0
243969,0
103942,0
200732,0
70094,0
228137,0
54582,0
199750,0
137540,0
89053,0
103675,0
94110,0
9631,0
67697,0
176467,0
37221,0
193503,0
210508,0
199604,0
120938,0
114465,0
70266,0
169764,0
202312,0
135052,0
224362,0
178586,0
210087,0
18156,0
88674,0
5982,0
156213,0
16237,0
239463,0
194837,0
45693,0
42600,0
95780,0
7408,0
132607,0
187718,0
129162,0
109587,0
214276,0
74734,0
193737,0
42273,0
199323,0
45443,0
88797,0
247690,0
64391,0
200364,0
194341,0
181166,0
63381,0
27101,0
212196,0
5701,0
16049,0
27328,0
118034,0
61491,0
208762,0
38244,0
51165,0
204869,0
6911,0
81284,0
207322,0
155170,0
188850,0
114189,0
67311,0
181380,0
60390,0
220589,0
59790,0
116580,0
194601,0
13518,0
129658,0
172576,0
51307,0
95240,0
24301,0
6476,0
79241,0
88125,0
181885,0
185590,0
144810,0
197407,0
126562,0
114544,0
232302,0
40748,0
25505,0
235141,0
13567,0
22413,0
33534,0
29659,0
17232,0
94675,0
124631,0
189170,0
58830,0
183929,0
31843,0
172808,0
122787,0
74980,0
189541,0
125375,0
26582,0
96013,0
85880,0
239605,0
110315,0
233538,0
117509,0
78597,0
154398,0
17735,0
60866,0
218833,0
141988,0
49385,0
127999,0
12119,0
219959,0
108544,0
100350,0
204833,0
226913,0
46518,0
27897,0
203891,0
146897,0
160377,0
90124,0
103608,0
196501,0
140092,0
102346,1
204491,0
5014,0
225052,0
153998,0
38937,0
197896,0
220461,0
158599,0
219302,0
233767,0
161679,0
23724,0
106160,0
172718,0
237288,0
47814,0
217523,0
49200,0
55059,0
198968,0
130521,0
47500,0
173368,0
120106,0
226568,0
99346,0
157156,0
221001,0
194858,0
55341,0
64928,0
116394,0
225022,0
105370,0
236852,0
237022,0
18796,0
181178,0
136557,0
194170,0
30564,0
139066,0
20790,0
167828,0
49501,0
118726,0
26979,0
73452,0
28334,0
100811,0
124257,0
204174,0
192788,0
166839,0
105117,0
204392,0
31200,0
43584,0
186387,0
203755,0
42326,0
65266,0
156196,0
217506,0
96457,0
166957,0
225951,0
16099,0
232221,0
126862,0
142791,0
88020,0
159251,0
172179,0
167270,0
148661,0
139299,0
33720,0
118237,0
59961,0
54488,0
202734,0
67530,0
113234,0
74695,0
35202,0
37759,0
242962,0
16538,0
167026,0
81900,0
4702,0
148034,0
232022,0
159506,0
249626,0
134816,0
171168,0
162347,0
76290,0
168396,0
245978,0
86320,0
156701,0
96066,0
208610,0
147287,0
21953,0
196643,0
187621,0
79747,0
174140,0
10747,1
30214,0
101202,0
129881,0
147906,0
92825,0
201717,0
8989,0
111755,0
110503,0
59714,0
13572,0
57399,0
125007,0
63092,0
109769,0
184059,0
30618,0
209158,0
52272,0
66782,0
20549,0
55246,0
132463,0
139413,0
235902,0
70087,0
211084,0
180993,0
55208,0
235787,0
51037,0
118397,0
189733,0
250492,0
10325,0
80340,0
142192,0
103588,0
708,0
43483,0
175226,0
126761,0
234972,0
152590,0
97923,0
206438,0
145238,0
122951,0
121281,0
74644,0
87194,0
239298,0
242200,0
116698,0
183956,0
181333,0
58588,0
101085,0
224824,0
39315,0
144508,0
93567,0
228990,0
240259,0
103757,0
83791,0
229603,0
90752,0
178091,0
50457,0
22387,0
240895,0
211446,0
59303,0
251646,0
220416,0
251683,0
140476,0
195940,0
51614,0
17423,0
9248,0
156433,0
170425,0
133545,0
148412,0
29173,0
196587,0
67384,0
26065,0
31400,0
137440,0
7225,0
161502,0
126864,0
95751,0
12894,0
184115,0
8378,0
243233,0
142725,0
118578,0
144957,0
89552,0
206091,0
188485,0
188549,0
222567,0
147468,0
173906,0
233806,0
244436,0
40286,0
204190,0
67030,0
69831,0
180309,0
139115,0
198608,0
124553,0
224501,0
92424,0
62183,0
110081,0
242319,0
84021,0
4614,0
195495,0
143027,0
58228,0
32801,0
202938,0
102372,0
171487,0
41902,0
88242,0
67871,0
218386,0
45002,0
168798,0
103543,0
7866,0
991,0
128598,0
185413,0
166317,0
172951,0
75156,0
177161,0
127585,0
58902,0
225845,0
46637,0
133973,0
61635,0
217030,0
189119,0
209236,0
226182,0
189105,0
52206,0
26359,0
223199,0
44584,0
162366,0
124452,0
194444,0
173659,0
105772,0
53778,0
244729,0
213723,0
194244,0
69973,0
235409,0
43899,0
104337,0
8745,0
236738,0
15391,0
167014,0
24026,0
176702,0
108146,0
188564,0
65361,0
18133,0
34253,0
167029,0
21166,0
180019,0
87727,0
249734,0
201175,0
126693,0
125887,0
19164,0
74578,0
121012,0
147319,0
132780,0
281,0
141853,0
189369,0
93587,0
77318,0
112215,0
57441,0
3045,0
143686,0
77304,0
209243,0
187503,0
175496,0
191440,0
185453,0
224108,0
209605,0
224735,0
94133,0
151632,0
155047,0
27152,0
52372,0
132522,0
230450,0
26658,0
90627,0
131731,0
225277,0
218206,0
66747,0
183191,0
69258,0
85477,0
214731,0
34550,0
107779,0
92402,0
53472,0
135588,0
152991,0
168861,0
225919,0
5841,0
221202,0
44241,0
167519,0
106448,0
187322,0
170961,0
121126,0
43172,0
100991,0
221704,0
160274,0
37538,0
98777,0
48394,0
68379,0
73692,0
131875,0
81457,0
247682,0
215695,0
16589,0
164680,0
166075,0
69828,0
163580,0
57620,0
75530,0
116883,0
161269,0
151088,0
103618,0
168674,0
246084,0
116632,0
57723,0
131844,0
27390,0
73663,0
85596,0
241187,0
14970,0
234240,0
196903,0
241294,0
109209,0
150501,0
172301,0
74332,0
244878,0
157924,0
25734,0
50051,0
161198,0
168858,0
190334,0
126573,0
136334,0
100374,0
116110,0
133305,0
193781,0
121141,0
190001,0
36676,0
130429,0
118895,0
169881,0
25087,0
142185,0
191909,0
115356,0
105266,0
237890,0
219331,0
201554,0
242015,0
119523,0
163595,0
149000,0
182186,0
37300,0
104405,0
182610,0
185443,0
207496,0
25879,0
105574,0
164403,0
211031,0
36517,0
84970,0
67767,0
123997,0
29631,0
114443,0
202697,0
194736,0
248686,0
245314,0
251044,0
93882,0
161163,0
67916,0
234002,0
166439,0
134877,0
86650,0
120368,0
230507,0
137655,0
167161,0
51521,0
48002,0
157455,0
29355,0
123003,0
33369,0
167453,0
3403,0
110659,0
107959,0
96069,0
197030,0
166185,0
103124,0
108620,0
21930,0
226786,0
139216,0
196442,0
89541,0
217603,0
215452,0
164569,0
227848,0
212524,0
8531,0
214417,0
9169,0
94239,0
324,0
55737,0
48103,0
188144,0
98129,0
47465,0
55021,0
113754,0
64791,0
8843,0
119670,0
244215,0
44936,1
190754,0
26920,0
183483,0
92712,0
32907,0
55399,0
244708,0
247712,0
206620,0
26466,0
153610,0
73253,0
212866,0
55606,0
186940,0
185895,0
158638,0
97813,0
59070,0
13120,0
194938,0
106132,0
105465,0
79487,0
38518,0
147750,0
42270,0
79542,0
185028,0
145786,0
200470,0
138325,0
136277,0
239335,0
172020,0
110234,0
123922,0
131953,0
140971,0
241245,0
33571,0
170646,0
47876,0
94467,0
206180,0
175818,0
110986,0
70131,0
192258,0
72116,0
63405,0
128638,0
16101,0
11008,0
33536,0
12464,0
89241,0
110177,0
25469,0
163681,0
5850,0
215256,0
148397,0
75052,0
88009,0
4941,0
40278,0
94511,1
230027,0
72475,0
3349,0
249733,0
154417,0
197989,0
204051,0
232286,0
166842,0
151012,0
223660,0
160053,0
47525,0
98199,0
44154,0
51901,0
246889,0
44883,0
27284,0
163163,0
61315,0
998,0
128357,0
44919,0
152381,0
148759,0
124242,0
75144,0
67357,0
207976,0
130390,0
145856,0
115939,0
186071,0
11225,0
31805,0
100892,0
147692,0
181001,0
2587,0
135600,0
224587,0
193988,0
207130,0
238990,0
158406,0
20491,0
224039,0
68414,0
129915,0
193130,0
250072,0
146427,0
152010,0
107327,0
222807,0
75384,0
223621,0
90820,0
185847,0
159237,0
64215,0
81989,0
149189,0
144875,0
37677,0
21294,0
242943,0
162189,0
212181,0
90958,0
153928,0
30895,0
98341,0
213116,0
228909,0
125205,0
59196,0
1402,0
49705,0
119460,0
165700,0
176435,0
124946,0
155458,0
45621,0
235006,0
43705,0
42977,0
89715,0
128186,0
28319,0
143359,0
113794,0
212319,0
145986,0
104787,0
125123,0
19397,0
73216,0
237396,0
73540,0
178806,0
128519,0
178048,0
125113,0
238831,0
64721,0
226319,0
146485,0
30034,0
62553,0
20362,0
245657,0
182974,0
142147,0
234069,0
230562,0
192765,0
207611,0
228145,0
65181,0
214836,0
166345,0
129855,0
59145,0
90784,0
90086,0
154991,0
191716,0
8854,0
27745,0
53771,0
94159,0
250613,0
103034,0
110814,0
23427,0
75813,0
67093,0
197727,0
55254,0
5445,0
147420,0
50263,0
28411,0
7174,0
151021,0
204625,0
121446,0
193842,0
177370,0
113874,0
179854,0
56406,0
29940,0
105395,0
224471,0
153730,0
73474,0
11067,0
228839,0
164639,0
98543,0
71279,0
242465,0
15234,0
155858,0
224232,0
149258,0
98973,0
43192,0
116941,0
213745,0
93675,0
147658,0
229365,0
47569,0
155768,0
152242,0
168738,0
83405,0
39826,0
180694,0
250419,0
229752,0
134502,0
20440,0
190547,0
88130,0
69448,0
11597,0
25275,0
107117,0
164104,0
40752,0
84791,0
151467,0
167447,0
70891,0
55808,0
123986,0
202037,0
102235,0
74081,0
154299,0
71074,0
207245,0
75009,0
127287,0
194233,0
88035,0
157064,0
175477,0
28925,0
88504,0
194494,0
189783,0
149808,0
120639,0
88903,0
242569,0
203787,0
30631,0
81460,0
81692,0
76926,0
123081,0
134667,0
2956,0
53178,0
115474,0
64470,0
31935,0
72420,0
90350,0
164152,0
178980,0
55098,0
62773,0
66440,0
241224,0
26476,0
128423,0
233175,0
58378,0
124549,0
187132,0
222511,0
155234,0
81641,0
66365,0
217995,0
46254,0
238366,0
131210,0
91488,0
137347,0
168592,0
232240,0
92936,0
208353,0
168943,0
195255,0
82332,0
7398,0
111996,0
104218,0
161861,0
97412,0
251563,0
135034,0
131344,0
183676,0
199260,0
30036,1
91725,0
146816,0
135321,0
87476,0
173185,0
191189,0
2282,0
230135,0
106140,0
830,0
231682,0
116886,0
49564,0
228556,0
235031,0
235576,0
34956,0
18275,0
107385,0
59462,0
177175,0
69476,0
204037,0
144885,0
95885,0
167851,0
29403,0
126964,0
45736,0
227837,0
9291,0
29413,0
135678,0
111964,0
138895,0
26261,0
139311,0
180544,0
221265,0
189615,0
145364,0
97840,0
8747,0
147275,0
247914,0
111198,0
49293,0
201678,0
10180,0
177221,0
15137,0
90909,0
125690,0
193418,0
193868,0
87852,0
212642,0
195817,0
95551,0
82168,0
30518,0
31884,0
57124,0
85653,0
209307,0
146972,0
229760,0
210499,0
101731,0
6649,0
156920,0
205967,0
185686,0
172886,0
119930,0
5395,0
115528,0
230986,0
189212,0
110640,0
59716,0
144999,0
138405,0
232380,0
44762,0
97703,1
152612,0
64366,0
109450,0
152574,0
111963,0
165096,0
186625,0
168773,0
191386,0
119016,0
133794,0
174079,0
92791,0
157317,0
79745,0
20606,0
205430,0
212782,0
201470,0
54259,0
170119,0
81948,0
50000,0
168419,0
215152,0
119633,0
10131,0
70497,0
2737,0
89565,0
216931,0
126380,0
83796,0
31696,0
204769,0
32058,0
157010,0
237152,0
139110,0
62883,0
82418,0
173326,0
239632,0
30235,0
156165,0
60038,0
210514,0
2401,0
61417,0
138065,0
151612,0
136440,0
7243,0
114413,0
30171,0
87861,0
222918,0
146696,0
174390,0
205877,0
158636,0
86010,0
51766,0
154519,0
3988,0
179366,0
22575,0
164372,0
130530,0
208088,0
34613,0
170745,0
16850,0
80473,0
175144,0
19344,0
29217,0
218498,0
61168,0
65223,0
186090,0
156752,0
47566,0
91136,0
34970,0
204075,0
153468,0
168293,0
142486,0
24385,0
192192,0
77802,0
242116,0
97401,0
168231,0
91695,0
219766,0
7536,0
147103,0
238840,0
44671,0
211120,0
43173,0
166375,0
101172,0
218747,0
101638,0
49437,0
26838,0
198685,0
99065,0
135479,0
231765,0
160376,0
166368,0
152660,0
66637,0
106963,0
245063,0
72107,0
201784,0
157137,0
157002,0
70314,0
119257,0
204737,0
45537,0
104791,0
148070,0
93283,0
163721,0
47310,0
128538,0
26128,0
184459,0
58790,0
65419,0
102606,0
87110,0
36541,0
90842,0
57426,0
131881,1
174882,0
16311,0
168409,0
53432,0
155863,0
90249,0
85503,0
224789,0
125871,0
35320,0
236316,0
165108,0
185377,0
189818,0
94774,0
199018,0
72717,0
105857,0
187730,0
132108,0
212766,0
160071,0
20305,0
18826,0
14774,0
202985,0
124825,0
33863,0
21416,0
113657,0
126116,0
114775,0
198074,0
163931,0
211361,0
108924,0
134614,0
133327,0
29721,0
104584,0
445,0
111558,0
137424,0
158717,0
185716,0
95652,0
89598,0
39555,0
206767,0
129319,0
205091,0
106162,0
4824,0
107791,0
88499,0
111374,0
2861,0
63667,0
163473,0
174740,0
118460,0
187308,0
23224,0
131836,0
241538,0
180879,0
25658,0
226602,0
124196,0
166215,0
197638,0
169785,0
93760,0
185473,0
231823,0
246788,0
4070,0
22040,0
152398,0
18262,0
157458,0
251532,0
76631,0
232587,0
118703,0
221927,0
62584,0
90571,0
111981,0
11163,0
211284,0
99239,0
227896,0
197304,0
107077,0
119358,0
37121,0
185256,0
195015,0
232948,0
160057,0
52935,0
103062,0
162417,0
160386,0
87505,0
34790,0
42564,0
83701,0
190191,0
182612,0
250981,0
57883,0
217943,0
54105,0
101248,0
7086,0
244744,0
251790,0
135431,0
137907,0
242124,0
156446,0
171137,0
97863,0
230620,0
241728,0
199900,0
78391,0
152863,0
173008,0
177356,0
249350,0
171455,0
145628,0
45966,0
206849,0
98207,0
87935,0
220433,0
17366,0
172509,0
195340,0
150258,0
179475,0
149558,0
161225,0
192196,0
181208,0
132472,0
204296,0
79613,0
245632,0
17145,0
71276,0
144631,0
102342,0
68751,0
99589,0
49440,0
200726,0
160174,0
24463,0
22692,0
109883,0
225032,0
139011,0
80193,0
27266,0
84932,0
93860,0
147829,0
72234,0
101075,0
22807,0
147206,0
185691,0
207136,0
31601,0
240570,0
73233,0
229034,0
170920,0
27151,0
118329,0
98701,0
213554,0
75012,0
70326,0
232970,0
37488,0
139490,0
221313,0
22921,0
122992,0
243880,0
198821,0
1679,0
208618,0
41452,0
156277,0
120782,0
85350,0
137939,0
117052,0
188894,0
16275,0
193369,0
21454,0
217766,0
98117,0
235329,0
126760,0
91463,0
206705,0
116997,0
177951,0
119801,0
198420,0
239096,0
158282,0
245090,0
184583,0
88790,0
84856,0
5323,0
29178,0
212993,0
20883,0
29870,0
114850,0
24856,0
104802,0
60160,0
48574,0
174583,0
156304,0
229227,0
63128,0
218757,0
45795,0
44781,0
29632,0
246615,0
51188,0
57279,0
48441,0
207800,0
136339,0
134145,0
79058,0
32131,0
43652,0
174693,0
8833,0
55476,0
62455,0
96552,0
246962,0
6432,0
93646,0
68660,0
162089,0
206005,0
614,0
168521,0
200138,0
14257,0
24834,0
34560,0
231260,0
56638,0
118836,0
206120,0
14073,0
40299,0
206131,0
203277,0
136818,0
106752,0
125617,0
135167,0
26522,0
18908,0
243530,0
51410,0
124783,0
226888,0
23755,0
119816,0
178420,0
75664,0
169348,0
166170,0
140443,0
97958,0
26812,0
191965,0
144669,0
130314,0
134081,0
115745,0
145201,0
17291,0
166666,0
28814,0
237338,0
104121,0
226343,0
194624,0
113879,0
196585,0
170500,0
238118,0
247432,0
103711,0
31820,0
174794,0
119617,0
1453,0
82690,0
180491,0
38331,0
39333,0
130853,0
5670,0
211986,0
79717,0
170689,0
125321,0
80921,0
137048,0
112602,0
197090,0
35275,0
218736,0
161302,0
91707,0
136215,0
142551,0
148529,0
161382,0
17125,0
242556,0
148193,0
67513,0
123625,0
86926,0
14365,0
5524,0
219734,0
96627,0
191517,0
29967,0
216088,0
44204,0
144555,0
42348,0
177245,0
107749,0
128379,0
250700,0
107165,0
165869,0
178939,0
107338,0
185720,0
233780,0
144661,0
46872,0
44018,0
116899,0
125012,0
83694,0
69797,0
9395,0
244991,0
45290,0
185954,0
27033,0
205612,0
173592,0
78450,0
84964,0
43110,0
54915,0
135868,0
97006,0
105093,0
203342,0
184961,0
154721,0
60321,0
80271,0
241198,0
75596,0
192489,0
149982,0
103087,0
59559,0
23021,0
188492,0
179807,0
183351,0
154872,0
172046,0
19188,0
147472,0
131704,0
250146,0
105075,0
177397,0
226949,0
38365,0
225234,0
133047,0
219397,0
42982,0
108288,0
172227,0
239282,0
168539,0
57782,0
184883,0
7996,0
180341,1
90703,0
185520,0
41212,0
156361,0
52025,0
76414,0
50408,0
9539,0
100728,0
87154,0
89749,0
41185,0
88817,0
113829,0
171405,0
12806,0
133579,0
124466,0
184621,0
249172,0
152976,0
134090,0
60676,0
80567,0
153125,0
70176,0
598,0
65660,0
123765,0
122390,0
26554,0
64440,0
65597,0
97853,0
155407,0
195499,0
196890,0
63797,0
189208,0
136954,0
193594,0
167301,0
106374,0
242870,0
147894,0
63994,0
127131,0
185972,0
58777,0
150952,0
9340,0
129917,0
246992,0
247900,0
46261,0
63435,0
47189,0
248821,0
246708,0
82802,0
58930,0
182209,0
175766,0
172532,0
77715,0
66348,0
32190,0
47976,0
25984,0
197956,0
23712,0
70259,0
208258,0
110613,0
72548,0
238934,0
201307,0
174936,0
89627,0
104234,0
214608,0
169538,0
194940,0
141591,0
190673,0
4377,0
118380,0
216766,0
146795,0
549,0
180971,0
71537,0
203831,0
55447,0
117007,0
10796,0
168181,0
194539,0
198718,0
115566,0
29271,0
209084,0
68961,0
76191,0
158706,0
194133,0
87627,0
103246,0
110170,0
97682,0
76510,0
7364,0
31730,0
77884,0
247287,0
105906,0
48399,0
7624,0
36072,0
4251,0
65817,0
231262,0
188529,0
167763,0
212164,0
31753,0
129295,0
55814,0
12125,0
143668,0
14099,0
223734,0
199122,0
1793,0
190686,0
239440,0
8676,0
195286,0
24814,0
106812,0
15856,0
37065,0
203775,0
197278,0
163381,0
126191,0
43536,0
88393,0
160480,0
93001,0
148901,0
147739,0
126391,0
99157,1
113796,0
107954,0
54614,0
145537,0
247157,0
104645,0
38144,0
44745,0
55469,0
123759,0
155754,0
161591,0
57787,0
132901,0
25307,0
138115,0
222059,0
210864,0
6501,0
155394,0
81477,0
22479,0
247908,0
155245,0
248158,0
86233,0
49975,0
186262,0
174632,0
46128,0
213356,0
121545,0
20002,0
22614,0
48879,0
109993,0
11683,0
44350,0
196821,0
172003,0
5155,0
20723,0
67539,0
244759,1
95760,0
149717,1
92331,0
132947,0
112661,0
41157,0
185099,0
240485,0
247498,0
63020,0
249058,0
158801,0
123023,0
175014,0
242094,0
209707,0
47433,0
188836,0
251607,0
33847,0
38977,0
105922,0
16896,0
154477,0
209397,0
114157,0
112683,0
217208,0
49601,0
180840,0
84476,0
159332,0
54642,0
239441,0
130858,0
76038,0
220719,0
162959,0
172800,0
4272,0
36956,0
115705,0
53630,0
219148,0
141229,0
3594,0
166024,0
101300,0
13285,0
160701,0
171191,0
92119,0
102442,1
84823,0
30298,0
23612,0
33044,0
154083,0
185712,0
106655,0
123066,0
9599,0
14892,0
61285,0
41215,0
174228,0
234198,0
140747,0
111891,0
131353,0
86573,0
240200,0
156724,0
227042,0
176883,0
52979,0
3958,0
50892,0
27675,0
194167,0
166943,0
25340,0
48965,0
24095,0
249652,0
58030,0
161316,0
23495,0
186274,0
35896,0
151329,0
2743,0
199731,0
27953,0
124790,0
189385,0
160005,0
62904,0
41944,0
57771,0
105144,0
26520,0
243779,0
135687,0
205694,0
64657,0
43626,0
57944,0
202026,0
28194,0
31007,0
70076,0
140084,0
146664,0
130900,0
124993,0
188185,0
103723,0
124708,0
196874,0
201009,0
221540,0
8573,0
237591,0
185490,0
163857,0
34610,0
129191,0
203455,0
193246,0
201645,0
103901,0
135068,0
209278,0
138025,0
5856,0
152571,0
71025,0
183005,0
18665,0
54854,0
80387,0
198345,0
99891,0
37777,0
92507,0
131049,0
22963,0
161597,0
46319,0
37672,0
242907,0
246910,0
4975,0
224729,0
24232,0
181582,0
141201,0
175019,0
223196,0
51966,0
182598,0
156684,0
174663,0
61925,0
69069,0
147442,0
121885,0
152736,0
92828,0
139537,0
163808,0
106260,0
85935,0
115459,0
115175,0
25481,0
31804,0
54618,0
58131,0
135598,0
2701,0
134469,0
30831,0
213215,0
159811,0
1958,0
85204,0
49525,0
124237,0
130391,0
127024,0
241964,0
78544,0
188483,0
87681,0
203716,0
40349,0
38961,0
18767,0
164858,0
242151,0
30049,0
183732,0
161899,0
5107,0
194932,0
157736,0
27289,0
150112,0
105067,0
19809,0
149381,0
190036,0
224821,0
47015,0
119143,0
40960,0
148698,0
24046,0
251413,0
238745,0
155068,0
173410,0
134647,0
102504,0
29660,0
244348,0
3464,0
60687,0
2685,0
197842,0
73937,0
135885,0
232322,0
225772,0
250067,0
160984,0
221789,0
129487,0
42179,0
73243,0
39856,0
39285,0
31135,0
77751,0
100054,0
22980,0
196665,0
64054,0
2833,0
145446,0
135366,0
226209,0
233484,0
149070,0
223868,0
48534,0
219701,0
166808,0
70391,0
33658,0
81137,0
83762,0
86993,0
89202,0
192607,0
164544,0
188086,0
204210,0
77133,0
241468,0
231994,0
115548,0
58814,0
184416,0
78727,0
127233,0
88934,0
164972,0
115363,0
79854,0
164492,0
21097,0
193718,0
199899,0
213910,0
24057,0
4918,0
147504,0
71566,0
102117,0
152475,0
178732,0
15229,0
195904,0
197602,0
36215,0
84730,0
140082,0
215868,0
177557,0
151212,0
172620,1
113604,0
237552,0
3175,0
72894,0
115846,0
157998,0
20350,0
166545,0
51520,0
248457,0
11596,0
227663,0
106205,0
228266,0
93518,0
18873,0
30451,0
108983,0
109887,0
233005,0
190078,0
222447,0
60029,0
88870,0
25772,0
133658,0
138872,0
80412,0
216715,0
198049,0
54406,0
83630,0
229588,0
225469,0
218646,0
147384,0
128473,0
59946,0
247203,0
92157,0
47863,0
221494,0
69344,0
40517,0
2412,0
230781,0
48598,0
237297,0
79596,0
168394,0
185693,0
114585,0
115284,0
76649,0
141732,0
178480,0
115481,0
79973,0
61722,0
153161,0
205848,0
54822,0
231627,0
38825,0
237669,0
125854,0
26756,0
249510,0
169813,0
231657,0
159125,0
129840,0
35700,0
148393,0
40245,0
94531,0
127395,0
101304,0
183038,0
27012,0
77370,0
245205,0
81053,0
181902,0
129900,0
234230,0
63032,0
198089,0
162201,0
141306,0
218489,0
27076,0
235248,0
223368,0
171612,0
127860,0
163899,0
178411,0
43529,0
105623,0
233616,0
105742,0
876,0
104025,0
121747,0
147882,0
151337,0
249094,0
87361,0
54742,0
68079,0
205947,0
7111,0
48538,0
120949,0
214115,0
179146,0
119704,0
